id,month,date,fsa,location_id,actual_capacity,funding_capacity,occupied_beds,unoccupied_beds,unavailable_beds,occupancy_rate
13887,4,2024-04-13,M5S,1051,8,8,8,0,0,100
13892,4,2024-04-13,M6H,1029,42,42,42,0,0,100
13893,4,2024-04-13,M6G,1102,30,30,30,0,0,100
13908,4,2024-04-13,M1H,1360,101,101,101,0,0,100
13913,4,2024-04-13,M6N,1154,62,62,62,0,0,100
13914,4,2024-04-13,M5A,1008,64,68,64,0,4,100
13915,4,2024-04-13,M5A,1008,120,122,120,0,2,100
13917,4,2024-04-13,M5A,1008,17,21,17,0,4,100
13918,4,2024-04-13,M5C,1190,53,53,53,0,0,100
13919,4,2024-04-13,M5A,1008,107,107,107,0,0,100
13922,4,2024-04-13,M5H,1005,88,88,88,0,0,100
13923,4,2024-04-13,M6C,1028,28,28,28,0,0,100
13925,4,2024-04-13,M5B,1026,93,94,93,0,1,100
13926,4,2024-04-13,M5B,1026,17,30,16,1,13,94.12
13928,4,2024-04-13,M5A,1149,78,78,78,0,0,100
13931,4,2024-04-13,M4C,1015,61,62,61,0,1,100
13932,4,2024-04-13,M4C,1015,5,18,5,0,13,100
13933,4,2024-04-13,M5A,1020,1,7,1,0,6,100
13934,4,2024-04-13,M5A,1020,30,30,30,0,0,100
13936,4,2024-04-13,M3B,1024,40,40,40,0,0,100
13942,4,2024-04-13,M5C,1007,52,52,52,0,0,100
13943,4,2024-04-13,M6H,1193,36,36,36,0,0,100
13944,4,2024-04-13,M6A,1055,70,70,70,0,0,100
13946,4,2024-04-13,M6K,1152,70,70,68,2,0,97.14
13947,4,2024-04-13,M5G,1521,35,60,34,1,25,97.14
13951,4,2024-04-13,M5A,1022,35,35,35,0,0,100
13953,4,2024-04-13,M5A,1022,21,21,20,1,0,95.24
13955,4,2024-04-13,M1K,1108,61,61,61,0,0,100
13956,4,2024-04-13,M5V,1150,88,112,88,0,24,100
13957,4,2024-04-13,M5V,1150,32,34,32,0,2,100
13958,4,2024-04-13,M5V,1150,62,66,62,0,4,100
13959,4,2024-04-13,M5V,1150,73,75,73,0,2,100
13966,4,2024-04-13,M1R,1220,38,38,38,0,0,100
13969,4,2024-04-13,M2H,1200,86,87,86,0,1,100
13970,4,2024-04-13,M1K,1031,48,49,48,0,1,100
13971,4,2024-04-13,M6E,1019,45,45,45,0,0,100
13972,4,2024-04-13,M4K,1080,22,23,22,0,1,100
13973,4,2024-04-13,M4W,1118,30,30,30,0,0,100
13974,4,2024-04-13,M6G,1002,54,54,54,0,0,100
13976,4,2024-04-13,M5S,1018,12,12,11,1,0,91.67
13977,4,2024-04-13,M5R,1500,15,15,11,4,0,73.33
13978,4,2024-04-13,M6H,1104,16,16,16,0,0,100
13980,4,2024-04-13,M8Y,1049,41,41,41,0,0,100
13981,4,2024-04-13,M5B,1048,44,44,44,0,0,100
13983,4,2024-04-13,M6K,1148,72,73,72,0,1,100
13985,4,2024-04-13,M5A,1045,30,30,30,0,0,100
13988,4,2024-04-13,M5A,1059,94,94,94,0,0,100
13990,4,2024-04-13,M6P,1036,86,86,86,0,0,100
13992,4,2024-04-13,M5C,1037,78,78,78,0,0,100
13994,4,2024-04-13,M5A,1057,264,264,264,0,0,100
13996,4,2024-04-13,M4M,1126,52,52,52,0,0,100
13997,4,2024-04-13,M9V,1146,46,46,46,0,0,100
13998,4,2024-04-13,M9V,1146,37,37,37,0,0,100
13999,4,2024-04-13,M5T,1300,71,71,71,0,0,100
14000,4,2024-04-13,M5S,1014,50,50,50,0,0,100
14002,4,2024-04-13,M5R,1120,6,6,6,0,0,100
14003,4,2024-04-13,M4Y,1041,35,35,35,0,0,100
14004,4,2024-04-13,M1H,1115,32,32,32,0,0,100
14007,4,2024-04-13,M5T,1096,39,40,39,0,1,100
14009,4,2024-04-13,M4T,1062,31,31,31,0,0,100
14010,4,2024-04-13,M4T,1062,31,31,31,0,0,100
14011,4,2024-04-13,M5R,1129,28,28,28,0,0,100
14012,4,2024-04-13,M5R,1129,27,27,27,0,0,100
14019,4,2024-04-14,M5S,1051,8,8,8,0,0,100
14020,4,2024-04-14,M5S,1051,8,8,8,0,0,100
14025,4,2024-04-14,M6H,1029,42,42,42,0,0,100
14026,4,2024-04-14,M6G,1102,30,30,30,0,0,100
14041,4,2024-04-14,M1H,1360,101,101,101,0,0,100
14046,4,2024-04-14,M6N,1154,62,62,62,0,0,100
14047,4,2024-04-14,M5A,1008,64,68,64,0,4,100
14048,4,2024-04-14,M5A,1008,120,122,120,0,2,100
14050,4,2024-04-14,M5A,1008,17,21,17,0,4,100
14051,4,2024-04-14,M5C,1190,53,53,53,0,0,100
14052,4,2024-04-14,M5A,1008,107,107,107,0,0,100
14055,4,2024-04-14,M5H,1005,88,88,87,1,0,98.86
14056,4,2024-04-14,M6C,1028,28,28,28,0,0,100
14058,4,2024-04-14,M5B,1026,93,94,93,0,1,100
14059,4,2024-04-14,M5B,1026,16,30,14,2,14,87.5
14061,4,2024-04-14,M5A,1149,78,78,78,0,0,100
14064,4,2024-04-14,M4C,1015,61,62,61,0,1,100
14065,4,2024-04-14,M4C,1015,5,18,5,0,13,100
14066,4,2024-04-14,M5A,1020,1,7,1,0,6,100
14067,4,2024-04-14,M5A,1020,30,30,30,0,0,100
14069,4,2024-04-14,M3B,1024,40,40,40,0,0,100
14075,4,2024-04-14,M5C,1007,52,52,52,0,0,100
14076,4,2024-04-14,M6H,1193,35,36,35,0,1,100
14077,4,2024-04-14,M6A,1055,70,70,70,0,0,100
14079,4,2024-04-14,M6K,1152,70,70,70,0,0,100
14080,4,2024-04-14,M5G,1521,33,60,33,0,27,100
14084,4,2024-04-14,M5A,1022,35,35,35,0,0,100
14086,4,2024-04-14,M5A,1022,21,21,20,1,0,95.24
14088,4,2024-04-14,M1K,1108,61,61,61,0,0,100
14089,4,2024-04-14,M5V,1150,87,112,87,0,25,100
14090,4,2024-04-14,M5V,1150,32,34,32,0,2,100
14091,4,2024-04-14,M5V,1150,62,66,62,0,4,100
14092,4,2024-04-14,M5V,1150,73,75,73,0,2,100
14099,4,2024-04-14,M1R,1220,37,38,37,0,1,100
14102,4,2024-04-14,M2H,1200,87,87,87,0,0,100
14103,4,2024-04-14,M1K,1031,48,49,48,0,1,100
14104,4,2024-04-14,M6E,1019,45,45,45,0,0,100
14105,4,2024-04-14,M4K,1080,22,23,22,0,1,100
14106,4,2024-04-14,M4W,1118,30,30,30,0,0,100
14107,4,2024-04-14,M6G,1002,54,54,54,0,0,100
14109,4,2024-04-14,M5S,1018,12,12,11,1,0,91.67
14110,4,2024-04-14,M5R,1500,15,15,11,4,0,73.33
14111,4,2024-04-14,M6H,1104,16,16,16,0,0,100
14113,4,2024-04-14,M8Y,1049,41,41,41,0,0,100
14114,4,2024-04-14,M5B,1048,44,44,44,0,0,100
14116,4,2024-04-14,M6K,1148,72,73,72,0,1,100
14118,4,2024-04-14,M5A,1045,30,30,30,0,0,100
14121,4,2024-04-14,M5A,1059,94,94,94,0,0,100
14123,4,2024-04-14,M6P,1036,86,86,86,0,0,100
14125,4,2024-04-14,M5C,1037,78,78,78,0,0,100
14127,4,2024-04-14,M5A,1057,264,264,264,0,0,100
14129,4,2024-04-14,M4M,1126,52,52,52,0,0,100
14130,4,2024-04-14,M9V,1146,46,46,46,0,0,100
14131,4,2024-04-14,M9V,1146,37,37,37,0,0,100
14132,4,2024-04-14,M5T,1300,71,71,71,0,0,100
14133,4,2024-04-14,M5S,1014,50,50,50,0,0,100
14135,4,2024-04-14,M5R,1120,6,6,6,0,0,100
14136,4,2024-04-14,M4Y,1041,35,35,35,0,0,100
14137,4,2024-04-14,M1H,1115,32,32,32,0,0,100
14140,4,2024-04-14,M5T,1096,39,40,39,0,1,100
14142,4,2024-04-14,M4T,1062,31,31,31,0,0,100
14143,4,2024-04-14,M4T,1062,31,31,31,0,0,100
14144,4,2024-04-14,M5R,1129,28,28,28,0,0,100
14145,4,2024-04-14,M5R,1129,27,27,27,0,0,100
14152,4,2024-04-15,M5S,1051,8,8,8,0,0,100
14153,4,2024-04-15,M5S,1051,8,8,8,0,0,100
14158,4,2024-04-15,M6H,1029,42,42,42,0,0,100
14159,4,2024-04-15,M6G,1102,30,30,30,0,0,100
14174,4,2024-04-15,M1H,1360,101,101,101,0,0,100
14179,4,2024-04-15,M6N,1154,62,62,62,0,0,100
14180,4,2024-04-15,M5A,1008,65,68,64,1,3,98.46
14181,4,2024-04-15,M5A,1008,121,122,121,0,1,100
14183,4,2024-04-15,M5A,1008,17,21,17,0,4,100
14184,4,2024-04-15,M5C,1190,53,53,53,0,0,100
14185,4,2024-04-15,M5A,1008,107,107,107,0,0,100
14188,4,2024-04-15,M5H,1005,88,88,88,0,0,100
14189,4,2024-04-15,M6C,1028,28,28,28,0,0,100
14191,4,2024-04-15,M5B,1026,93,94,93,0,1,100
14192,4,2024-04-15,M5B,1026,13,30,13,0,17,100
14194,4,2024-04-15,M5A,1149,78,78,78,0,0,100
14197,4,2024-04-15,M4C,1015,61,62,61,0,1,100
14198,4,2024-04-15,M4C,1015,5,18,5,0,13,100
14199,4,2024-04-15,M5A,1020,1,7,1,0,6,100
14200,4,2024-04-15,M5A,1020,30,30,30,0,0,100
14202,4,2024-04-15,M3B,1024,40,40,40,0,0,100
14208,4,2024-04-15,M5C,1007,52,52,52,0,0,100
14209,4,2024-04-15,M6H,1193,36,36,36,0,0,100
14210,4,2024-04-15,M6A,1055,70,70,70,0,0,100
14212,4,2024-04-15,M6K,1152,70,70,70,0,0,100
14213,4,2024-04-15,M5G,1521,18,60,18,0,42,100
14217,4,2024-04-15,M5A,1022,35,35,35,0,0,100
14219,4,2024-04-15,M5A,1022,21,21,20,1,0,95.24
14221,4,2024-04-15,M1K,1108,61,61,61,0,0,100
14222,4,2024-04-15,M5V,1150,85,112,85,0,27,100
14223,4,2024-04-15,M5V,1150,33,34,33,0,1,100
14224,4,2024-04-15,M5V,1150,64,66,64,0,2,100
14225,4,2024-04-15,M5V,1150,74,75,74,0,1,100
14232,4,2024-04-15,M1R,1220,36,38,36,0,2,100
14235,4,2024-04-15,M2H,1200,86,87,86,0,1,100
14236,4,2024-04-15,M1K,1031,49,49,49,0,0,100
14237,4,2024-04-15,M6E,1019,45,45,45,0,0,100
14238,4,2024-04-15,M4K,1080,22,23,22,0,1,100
14239,4,2024-04-15,M4W,1118,30,30,30,0,0,100
14240,4,2024-04-15,M6G,1002,54,54,54,0,0,100
14242,4,2024-04-15,M5S,1018,12,12,11,1,0,91.67
14243,4,2024-04-15,M5R,1500,15,15,11,4,0,73.33
14244,4,2024-04-15,M6H,1104,16,16,15,1,0,93.75
14246,4,2024-04-15,M8Y,1049,41,41,41,0,0,100
14247,4,2024-04-15,M5B,1048,44,44,44,0,0,100
14249,4,2024-04-15,M6K,1148,72,73,72,0,1,100
14251,4,2024-04-15,M5A,1045,30,30,30,0,0,100
14254,4,2024-04-15,M5A,1059,94,94,94,0,0,100
14256,4,2024-04-15,M6P,1036,86,86,86,0,0,100
14258,4,2024-04-15,M5C,1037,76,78,76,0,2,100
14260,4,2024-04-15,M5A,1057,264,264,264,0,0,100
14262,4,2024-04-15,M4M,1126,52,52,52,0,0,100
14263,4,2024-04-15,M9V,1146,46,46,46,0,0,100
14264,4,2024-04-15,M9V,1146,37,37,37,0,0,100
14265,4,2024-04-15,M5T,1300,71,71,71,0,0,100
14266,4,2024-04-15,M5S,1014,50,50,50,0,0,100
14268,4,2024-04-15,M5R,1120,6,6,6,0,0,100
14269,4,2024-04-15,M4Y,1041,35,35,35,0,0,100
14270,4,2024-04-15,M1H,1115,32,32,32,0,0,100
14273,4,2024-04-15,M5T,1096,39,40,39,0,1,100
14275,4,2024-04-15,M4T,1062,31,31,31,0,0,100
14276,4,2024-04-15,M4T,1062,31,31,31,0,0,100
14277,4,2024-04-15,M5R,1129,28,28,28,0,0,100
14278,4,2024-04-15,M5R,1129,27,27,27,0,0,100
14285,4,2024-04-16,M5S,1051,8,8,8,0,0,100
14286,4,2024-04-16,M5S,1051,8,8,8,0,0,100
14291,4,2024-04-16,M6H,1029,42,42,42,0,0,100
14292,4,2024-04-16,M6G,1102,30,30,30,0,0,100
14307,4,2024-04-16,M1H,1360,101,101,101,0,0,100
14312,4,2024-04-16,M6N,1154,62,62,62,0,0,100
14313,4,2024-04-16,M5A,1008,65,68,65,0,3,100
14314,4,2024-04-16,M5A,1008,121,122,121,0,1,100
14316,4,2024-04-16,M5A,1008,17,21,17,0,4,100
14317,4,2024-04-16,M5C,1190,53,53,53,0,0,100
14318,4,2024-04-16,M5A,1008,107,107,107,0,0,100
14321,4,2024-04-16,M5H,1005,88,88,88,0,0,100
14322,4,2024-04-16,M6C,1028,28,28,28,0,0,100
14324,4,2024-04-16,M5B,1026,93,94,93,0,1,100
14325,4,2024-04-16,M5B,1026,11,30,10,1,19,90.91
14327,4,2024-04-16,M5A,1149,78,78,78,0,0,100
14330,4,2024-04-16,M4C,1015,61,62,61,0,1,100
14331,4,2024-04-16,M4C,1015,5,18,5,0,13,100
14332,4,2024-04-16,M5A,1020,1,7,1,0,6,100
14333,4,2024-04-16,M5A,1020,30,30,30,0,0,100
14335,4,2024-04-16,M3B,1024,40,40,40,0,0,100
14341,4,2024-04-16,M5C,1007,52,52,52,0,0,100
14342,4,2024-04-16,M6H,1193,36,36,36,0,0,100
14343,4,2024-04-16,M6A,1055,70,70,70,0,0,100
14345,4,2024-04-16,M6K,1152,70,70,70,0,0,100
14346,4,2024-04-16,M5G,1521,12,60,10,2,48,83.33
14350,4,2024-04-16,M5A,1022,35,35,35,0,0,100
14352,4,2024-04-16,M5A,1022,21,21,20,1,0,95.24
14354,4,2024-04-16,M1K,1108,61,61,61,0,0,100
14355,4,2024-04-16,M5V,1150,85,112,85,0,27,100
14356,4,2024-04-16,M5V,1150,33,34,33,0,1,100
14357,4,2024-04-16,M5V,1150,63,66,63,0,3,100
14358,4,2024-04-16,M5V,1150,74,75,74,0,1,100
14365,4,2024-04-16,M1R,1220,38,38,38,0,0,100
14368,4,2024-04-16,M2H,1200,86,87,86,0,1,100
14369,4,2024-04-16,M1K,1031,49,49,49,0,0,100
14370,4,2024-04-16,M6E,1019,45,45,45,0,0,100
14371,4,2024-04-16,M4K,1080,23,23,23,0,0,100
14372,4,2024-04-16,M4W,1118,30,30,30,0,0,100
14373,4,2024-04-16,M6G,1002,54,54,54,0,0,100
14375,4,2024-04-16,M5S,1018,12,12,11,1,0,91.67
14376,4,2024-04-16,M5R,1500,15,15,11,4,0,73.33
14377,4,2024-04-16,M6H,1104,16,16,15,1,0,93.75
14379,4,2024-04-16,M8Y,1049,41,41,41,0,0,100
14380,4,2024-04-16,M5B,1048,44,44,44,0,0,100
14382,4,2024-04-16,M6K,1148,72,73,72,0,1,100
14384,4,2024-04-16,M5A,1045,30,30,30,0,0,100
14387,4,2024-04-16,M5A,1059,94,94,94,0,0,100
14389,4,2024-04-16,M6P,1036,86,86,86,0,0,100
14391,4,2024-04-16,M5C,1037,78,78,78,0,0,100
14393,4,2024-04-16,M5A,1057,264,264,264,0,0,100
14395,4,2024-04-16,M4M,1126,52,52,52,0,0,100
14396,4,2024-04-16,M9V,1146,46,46,46,0,0,100
14397,4,2024-04-16,M9V,1146,37,37,37,0,0,100
14398,4,2024-04-16,M5T,1300,71,71,71,0,0,100
14399,4,2024-04-16,M5S,1014,50,50,50,0,0,100
14401,4,2024-04-16,M5R,1120,6,6,6,0,0,100
14402,4,2024-04-16,M4Y,1041,35,35,35,0,0,100
14403,4,2024-04-16,M1H,1115,32,32,32,0,0,100
14406,4,2024-04-16,M5T,1096,39,40,39,0,1,100
14408,4,2024-04-16,M4T,1062,31,31,31,0,0,100
14409,4,2024-04-16,M4T,1062,31,31,31,0,0,100
14410,4,2024-04-16,M5R,1129,28,28,28,0,0,100
14411,4,2024-04-16,M5R,1129,27,27,27,0,0,100
14418,4,2024-04-17,M5S,1051,8,8,8,0,0,100
14419,4,2024-04-17,M5S,1051,8,8,8,0,0,100
14424,4,2024-04-17,M6H,1029,42,42,42,0,0,100
14425,4,2024-04-17,M6G,1102,30,30,30,0,0,100
14440,4,2024-04-17,M1H,1360,101,101,101,0,0,100
14445,4,2024-04-17,M6N,1154,62,62,62,0,0,100
14446,4,2024-04-17,M5A,1008,65,68,64,1,3,98.46
14447,4,2024-04-17,M5A,1008,121,122,121,0,1,100
14449,4,2024-04-17,M5A,1008,17,21,17,0,4,100
14450,4,2024-04-17,M5C,1190,53,53,53,0,0,100
14451,4,2024-04-17,M5A,1008,107,107,107,0,0,100
14454,4,2024-04-17,M5H,1005,88,88,88,0,0,100
14455,4,2024-04-17,M6C,1028,28,28,28,0,0,100
14457,4,2024-04-17,M5B,1026,93,94,93,0,1,100
14458,4,2024-04-17,M5B,1026,10,30,10,0,20,100
14460,4,2024-04-17,M5A,1149,78,78,78,0,0,100
14463,4,2024-04-17,M4C,1015,62,62,62,0,0,100
14464,4,2024-04-17,M4C,1015,4,18,4,0,14,100
14465,4,2024-04-17,M5A,1020,1,7,1,0,6,100
14466,4,2024-04-17,M5A,1020,30,30,30,0,0,100
14468,4,2024-04-17,M3B,1024,40,40,40,0,0,100
14474,4,2024-04-17,M5C,1007,52,52,52,0,0,100
14475,4,2024-04-17,M6H,1193,36,36,36,0,0,100
14476,4,2024-04-17,M6A,1055,70,70,70,0,0,100
14478,4,2024-04-17,M6K,1152,70,70,68,2,0,97.14
14482,4,2024-04-17,M5A,1022,35,35,35,0,0,100
14484,4,2024-04-17,M5A,1022,21,21,20,1,0,95.24
14486,4,2024-04-17,M1K,1108,61,61,61,0,0,100
14487,4,2024-04-17,M5V,1150,85,112,85,0,27,100
14488,4,2024-04-17,M5V,1150,32,34,32,0,2,100
14489,4,2024-04-17,M5V,1150,61,66,61,0,5,100
14490,4,2024-04-17,M5V,1150,72,75,72,0,3,100
14497,4,2024-04-17,M1R,1220,38,38,38,0,0,100
14500,4,2024-04-17,M2H,1200,87,87,87,0,0,100
14501,4,2024-04-17,M1K,1031,49,49,49,0,0,100
14502,4,2024-04-17,M6E,1019,45,45,45,0,0,100
14503,4,2024-04-17,M4K,1080,23,23,23,0,0,100
14504,4,2024-04-17,M4W,1118,30,30,30,0,0,100
14505,4,2024-04-17,M6G,1002,54,54,54,0,0,100
14507,4,2024-04-17,M5S,1018,12,12,11,1,0,91.67
14508,4,2024-04-17,M5R,1500,15,15,10,5,0,66.67
14509,4,2024-04-17,M6H,1104,16,16,16,0,0,100
14511,4,2024-04-17,M8Y,1049,41,41,41,0,0,100
14512,4,2024-04-17,M5B,1048,44,44,44,0,0,100
14514,4,2024-04-17,M6K,1148,72,73,72,0,1,100
14516,4,2024-04-17,M5A,1045,30,30,30,0,0,100
14522,4,2024-04-17,M5A,1059,94,94,94,0,0,100
14524,4,2024-04-17,M6P,1036,86,86,86,0,0,100
14526,4,2024-04-17,M5C,1037,78,78,78,0,0,100
14528,4,2024-04-17,M5A,1057,264,264,264,0,0,100
14530,4,2024-04-17,M4M,1126,52,52,52,0,0,100
14531,4,2024-04-17,M9V,1146,46,46,46,0,0,100
14532,4,2024-04-17,M9V,1146,37,37,37,0,0,100
14533,4,2024-04-17,M5T,1300,71,71,71,0,0,100
14534,4,2024-04-17,M5S,1014,50,50,50,0,0,100
14536,4,2024-04-17,M5R,1120,6,6,6,0,0,100
14537,4,2024-04-17,M4Y,1041,35,35,35,0,0,100
14538,4,2024-04-17,M1H,1115,32,32,32,0,0,100
14541,4,2024-04-17,M5T,1096,39,40,39,0,1,100
14543,4,2024-04-17,M4T,1062,31,31,31,0,0,100
14544,4,2024-04-17,M4T,1062,31,31,31,0,0,100
14545,4,2024-04-17,M5R,1129,28,28,28,0,0,100
14546,4,2024-04-17,M5R,1129,27,27,27,0,0,100
14553,4,2024-04-18,M5S,1051,8,8,8,0,0,100
14554,4,2024-04-18,M5S,1051,8,8,8,0,0,100
14559,4,2024-04-18,M6H,1029,42,42,42,0,0,100
14560,4,2024-04-18,M6G,1102,30,30,30,0,0,100
14575,4,2024-04-18,M1H,1360,101,101,101,0,0,100
14580,4,2024-04-18,M6N,1154,62,62,62,0,0,100
14581,4,2024-04-18,M5A,1008,66,68,66,0,2,100
14582,4,2024-04-18,M5A,1008,121,122,121,0,1,100
14584,4,2024-04-18,M5A,1008,17,21,17,0,4,100
14585,4,2024-04-18,M5C,1190,53,53,53,0,0,100
14586,4,2024-04-18,M5A,1008,107,107,107,0,0,100
14589,4,2024-04-18,M5H,1005,88,88,88,0,0,100
14590,4,2024-04-18,M6C,1028,28,28,28,0,0,100
14592,4,2024-04-18,M5B,1026,93,94,93,0,1,100
14593,4,2024-04-18,M5B,1026,10,30,10,0,20,100
14595,4,2024-04-18,M5A,1149,78,78,78,0,0,100
14598,4,2024-04-18,M4C,1015,62,62,62,0,0,100
14599,4,2024-04-18,M4C,1015,3,18,3,0,15,100
14600,4,2024-04-18,M5A,1020,1,7,1,0,6,100
14601,4,2024-04-18,M5A,1020,30,30,30,0,0,100
14603,4,2024-04-18,M3B,1024,40,40,39,1,0,97.5
14609,4,2024-04-18,M5C,1007,52,52,52,0,0,100
14610,4,2024-04-18,M6H,1193,36,36,36,0,0,100
14611,4,2024-04-18,M6A,1055,70,70,70,0,0,100
14613,4,2024-04-18,M6K,1152,70,70,70,0,0,100
14617,4,2024-04-18,M5A,1022,35,35,35,0,0,100
14619,4,2024-04-18,M5A,1022,21,21,20,1,0,95.24
14621,4,2024-04-18,M1K,1108,61,61,61,0,0,100
14622,4,2024-04-18,M5V,1150,85,112,85,0,27,100
14623,4,2024-04-18,M5V,1150,31,34,31,0,3,100
14624,4,2024-04-18,M5V,1150,62,66,62,0,4,100
14625,4,2024-04-18,M5V,1150,71,75,71,0,4,100
14632,4,2024-04-18,M1R,1220,37,38,37,0,1,100
14635,4,2024-04-18,M2H,1200,87,87,87,0,0,100
14636,4,2024-04-18,M1K,1031,49,49,49,0,0,100
14637,4,2024-04-18,M6E,1019,45,45,45,0,0,100
14638,4,2024-04-18,M4K,1080,23,23,23,0,0,100
14639,4,2024-04-18,M4W,1118,30,30,30,0,0,100
14640,4,2024-04-18,M6G,1002,54,54,54,0,0,100
14642,4,2024-04-18,M5S,1018,12,12,11,1,0,91.67
14643,4,2024-04-18,M5R,1500,15,15,11,4,0,73.33
14644,4,2024-04-18,M6H,1104,16,16,16,0,0,100
14646,4,2024-04-18,M8Y,1049,41,41,41,0,0,100
14647,4,2024-04-18,M5B,1048,44,44,44,0,0,100
14649,4,2024-04-18,M6K,1148,72,73,72,0,1,100
14651,4,2024-04-18,M5A,1045,30,30,30,0,0,100
14658,4,2024-04-18,M5A,1059,94,94,93,1,0,98.94
14660,4,2024-04-18,M6P,1036,86,86,86,0,0,100
14662,4,2024-04-18,M5C,1037,78,78,78,0,0,100
14664,4,2024-04-18,M5A,1057,264,264,264,0,0,100
14666,4,2024-04-18,M4M,1126,52,52,52,0,0,100
14667,4,2024-04-18,M9V,1146,46,46,46,0,0,100
14668,4,2024-04-18,M9V,1146,37,37,37,0,0,100
14669,4,2024-04-18,M5T,1300,71,71,71,0,0,100
14670,4,2024-04-18,M5S,1014,50,50,50,0,0,100
14672,4,2024-04-18,M5R,1120,6,6,6,0,0,100
14673,4,2024-04-18,M4Y,1041,35,35,35,0,0,100
14674,4,2024-04-18,M1H,1115,32,32,32,0,0,100
14677,4,2024-04-18,M5T,1096,40,40,40,0,0,100
14679,4,2024-04-18,M4T,1062,31,31,31,0,0,100
14680,4,2024-04-18,M4T,1062,31,31,31,0,0,100
14681,4,2024-04-18,M5R,1129,28,28,28,0,0,100
14682,4,2024-04-18,M5R,1129,27,27,27,0,0,100
14689,4,2024-04-19,M5S,1051,8,8,8,0,0,100
14690,4,2024-04-19,M5S,1051,8,8,8,0,0,100
14695,4,2024-04-19,M6H,1029,42,42,42,0,0,100
14696,4,2024-04-19,M6G,1102,30,30,30,0,0,100
14711,4,2024-04-19,M1H,1360,101,101,101,0,0,100
14716,4,2024-04-19,M6N,1154,62,62,62,0,0,100
14717,4,2024-04-19,M5A,1008,66,68,66,0,2,100
14718,4,2024-04-19,M5A,1008,121,122,121,0,1,100
14720,4,2024-04-19,M5A,1008,17,21,17,0,4,100
14721,4,2024-04-19,M5C,1190,53,53,53,0,0,100
14722,4,2024-04-19,M5A,1008,107,107,107,0,0,100
14725,4,2024-04-19,M5H,1005,88,88,88,0,0,100
14726,4,2024-04-19,M6C,1028,28,28,28,0,0,100
14728,4,2024-04-19,M5B,1026,93,94,93,0,1,100
14729,4,2024-04-19,M5B,1026,10,30,10,0,20,100
14731,4,2024-04-19,M5A,1149,78,78,78,0,0,100
14734,4,2024-04-19,M4C,1015,62,62,62,0,0,100
14735,4,2024-04-19,M4C,1015,3,18,3,0,15,100
14736,4,2024-04-19,M5A,1020,1,7,1,0,6,100
14737,4,2024-04-19,M5A,1020,30,30,30,0,0,100
14739,4,2024-04-19,M3B,1024,40,40,40,0,0,100
14745,4,2024-04-19,M5C,1007,52,52,52,0,0,100
14746,4,2024-04-19,M6H,1193,36,36,36,0,0,100
14747,4,2024-04-19,M6A,1055,70,70,70,0,0,100
14749,4,2024-04-19,M6K,1152,70,70,70,0,0,100
14753,4,2024-04-19,M5A,1022,35,35,35,0,0,100
14755,4,2024-04-19,M5A,1022,21,21,20,1,0,95.24
14757,4,2024-04-19,M1K,1108,61,61,61,0,0,100
14758,4,2024-04-19,M5V,1150,93,112,89,4,19,95.7
14759,4,2024-04-19,M5V,1150,31,34,31,0,3,100
14760,4,2024-04-19,M5V,1150,62,66,62,0,4,100
14761,4,2024-04-19,M5V,1150,68,75,68,0,7,100
14768,4,2024-04-19,M1R,1220,38,38,38,0,0,100
14771,4,2024-04-19,M2H,1200,87,87,87,0,0,100
14772,4,2024-04-19,M1K,1031,49,49,49,0,0,100
14773,4,2024-04-19,M6E,1019,45,45,45,0,0,100
14774,4,2024-04-19,M4K,1080,23,23,23,0,0,100
14775,4,2024-04-19,M4W,1118,30,30,30,0,0,100
14776,4,2024-04-19,M6G,1002,54,54,54,0,0,100
14778,4,2024-04-19,M5S,1018,12,12,11,1,0,91.67
14779,4,2024-04-19,M5R,1500,15,15,11,4,0,73.33
14780,4,2024-04-19,M6H,1104,16,16,16,0,0,100
14782,4,2024-04-19,M8Y,1049,41,41,41,0,0,100
14783,4,2024-04-19,M5B,1048,44,44,44,0,0,100
14785,4,2024-04-19,M6K,1148,72,73,72,0,1,100
14787,4,2024-04-19,M5A,1045,30,30,30,0,0,100
14794,4,2024-04-19,M5A,1059,94,94,94,0,0,100
14796,4,2024-04-19,M6P,1036,86,86,86,0,0,100
14798,4,2024-04-19,M5C,1037,78,78,78,0,0,100
14800,4,2024-04-19,M5A,1057,264,264,264,0,0,100
14802,4,2024-04-19,M4M,1126,52,52,52,0,0,100
14803,4,2024-04-19,M9V,1146,46,46,46,0,0,100
14804,4,2024-04-19,M9V,1146,37,37,37,0,0,100
14805,4,2024-04-19,M5T,1300,71,71,71,0,0,100
14806,4,2024-04-19,M5S,1014,50,50,50,0,0,100
14808,4,2024-04-19,M5R,1120,6,6,6,0,0,100
14809,4,2024-04-19,M4Y,1041,35,35,35,0,0,100
14810,4,2024-04-19,M1H,1115,32,32,32,0,0,100
14813,4,2024-04-19,M5T,1096,40,40,40,0,0,100
14815,4,2024-04-19,M4T,1062,31,31,31,0,0,100
14816,4,2024-04-19,M4T,1062,31,31,31,0,0,100
14817,4,2024-04-19,M5R,1129,28,28,28,0,0,100
14818,4,2024-04-19,M5R,1129,27,27,27,0,0,100
14825,4,2024-04-20,M5S,1051,8,8,8,0,0,100
14826,4,2024-04-20,M5S,1051,8,8,8,0,0,100
